PRISM Time Series Data,,,,,,
Locations: 48,,,,,,
"Climate variables: ppt,tmean",,,,,,
Spatial resolution: 4km,,,,,,
Period: 1895 - 2017,,,,,,
Dataset: AN81m,,,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,,,
Grid Cell Interpolation: Off,,,,,,
Time series generated: 2019-Jan-08,,,,,,
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,,,,,,
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmean (degrees F)
"Springfield,",-89.6504,39.7833,594,1990,47.76,54.4
"Springfield,",-89.6504,39.7833,594,1991,36.21,54.4
"Springfield,",-89.6504,39.7833,594,1992,34.01,53.3
"Springfield,",-89.6504,39.7833,594,1993,50.87,51.8
"Springfield,",-89.6504,39.7833,594,1994,35.68,53.2
"Springfield,",-89.6504,39.7833,594,1995,35.77,52.4
"Springfield,",-89.6504,39.7833,594,1996,32.24,50.7
"Springfield,",-89.6504,39.7833,594,1997,29.77,51.5
"Springfield,",-89.6504,39.7833,594,1998,42.3,55.3
"Springfield,",-89.6504,39.7833,594,1999,32.07,53.6
"Springfield,",-89.6504,39.7833,594,2000,34.75,52.5
"Springfield,",-89.6504,39.7833,594,2001,35.61,53.5
"Springfield,",-89.6504,39.7833,594,2002,44.28,53.3
"Springfield,",-89.6504,39.7833,594,2003,35.35,51.7
"Springfield,",-89.6504,39.7833,594,2004,36.94,52.8
"Springfield,",-89.6504,39.7833,594,2005,33.59,54.2
"Springfield,",-89.6504,39.7833,594,2006,33.43,54.5
"Springfield,",-89.6504,39.7833,594,2007,32.49,54.3
"Springfield,",-89.6504,39.7833,594,2008,54.31,51.2
"Springfield,",-89.6504,39.7833,594,2009,53.77,52.1
"Springfield,",-89.6504,39.7833,594,2010,47.05,53.4
"Springfield,",-89.6504,39.7833,594,2011,33.8,54
"Springfield,",-89.6504,39.7833,594,2012,26.5,56.6
"Springfield,",-89.6504,39.7833,594,2013,38.43,51.5
"Springfield,",-89.6504,39.7833,594,2014,42.31,50.1
"Springfield,",-89.6504,39.7833,594,2015,43.68,53.7
"Springfield,",-89.6504,39.7833,594,2016,36.84,55.5
"Springfield,",-89.6504,39.7833,594,2017,32.71,55.5
,,,,,,
Indianapolis,-86.1477,39.7909,709,1895,28.26,51.8
Indianapolis,-86.1477,39.7909,709,1896,40.25,53.8
Indianapolis,-86.1477,39.7909,709,1897,40.78,53
Indianapolis,-86.1477,39.7909,709,1898,46.65,53.7
Indianapolis,-86.1477,39.7909,709,1899,33,53.2
Indianapolis,-86.1477,39.7909,709,1900,36.39,54.2
Indianapolis,-86.1477,39.7909,709,1901,30.5,52.2
Indianapolis,-86.1477,39.7909,709,1902,38.84,52.7
Indianapolis,-86.1477,39.7909,709,1903,36.02,51.7
Indianapolis,-86.1477,39.7909,709,1904,39.1,50.3
Indianapolis,-86.1477,39.7909,709,1905,42.14,52.2
Indianapolis,-86.1477,39.7909,709,1906,38.89,53.2
Indianapolis,-86.1477,39.7909,709,1907,42.07,51.9
Indianapolis,-86.1477,39.7909,709,1908,31.91,54.1
Indianapolis,-86.1477,39.7909,709,1909,48.28,52.8
Indianapolis,-86.1477,39.7909,709,1910,37.03,52.2
Indianapolis,-86.1477,39.7909,709,1911,38.6,54.6
Indianapolis,-86.1477,39.7909,709,1912,39.74,51
Indianapolis,-86.1477,39.7909,709,1913,43.83,54.7
Indianapolis,-86.1477,39.7909,709,1914,29.45,53.4
Indianapolis,-86.1477,39.7909,709,1915,42.41,52.8
Indianapolis,-86.1477,39.7909,709,1916,38.48,53.2
Indianapolis,-86.1477,39.7909,709,1917,38.55,50.5
Indianapolis,-86.1477,39.7909,709,1918,40.94,53.6
Indianapolis,-86.1477,39.7909,709,1919,38.63,54.6
Indianapolis,-86.1477,39.7909,709,1920,37.17,52.6
Indianapolis,-86.1477,39.7909,709,1921,50.68,56.6
Indianapolis,-86.1477,39.7909,709,1922,40.4,54.3
Indianapolis,-86.1477,39.7909,709,1923,44.14,52.8
Indianapolis,-86.1477,39.7909,709,1924,40.44,51.3
Indianapolis,-86.1477,39.7909,709,1925,37.49,53.9
Indianapolis,-86.1477,39.7909,709,1926,48.05,52.2
Indianapolis,-86.1477,39.7909,709,1927,48.11,54.2
Indianapolis,-86.1477,39.7909,709,1928,36.54,52.7
Indianapolis,-86.1477,39.7909,709,1929,48.7,52.3
Indianapolis,-86.1477,39.7909,709,1930,30.85,54.3
Indianapolis,-86.1477,39.7909,709,1931,37.65,56.3
Indianapolis,-86.1477,39.7909,709,1932,42.85,54.2
Indianapolis,-86.1477,39.7909,709,1933,39.18,55.7
Indianapolis,-86.1477,39.7909,709,1934,27.88,54.9
Indianapolis,-86.1477,39.7909,709,1935,37.25,53.5
Indianapolis,-86.1477,39.7909,709,1936,34.07,54
Indianapolis,-86.1477,39.7909,709,1937,47.27,52.6
Indianapolis,-86.1477,39.7909,709,1938,42.16,55.8
Indianapolis,-86.1477,39.7909,709,1939,37.67,54.9
Indianapolis,-86.1477,39.7909,709,1940,28.94,52.4
Indianapolis,-86.1477,39.7909,709,1941,30.96,55.1
Indianapolis,-86.1477,39.7909,709,1942,41,53.5
Indianapolis,-86.1477,39.7909,709,1943,36.54,52.8
Indianapolis,-86.1477,39.7909,709,1944,33.29,54.4
Indianapolis,-86.1477,39.7909,709,1945,48.26,52.8
Indianapolis,-86.1477,39.7909,709,1946,35.26,55.3
Indianapolis,-86.1477,39.7909,709,1947,38.98,52.3
Indianapolis,-86.1477,39.7909,709,1948,40.45,53.7
Indianapolis,-86.1477,39.7909,709,1949,41.64,55.2
Indianapolis,-86.1477,39.7909,709,1950,52.82,52.1
Indianapolis,-86.1477,39.7909,709,1951,39.26,52.4
Indianapolis,-86.1477,39.7909,709,1952,41.36,54.6
Indianapolis,-86.1477,39.7909,709,1953,33.56,55.3
Indianapolis,-86.1477,39.7909,709,1954,31.67,55.2
Indianapolis,-86.1477,39.7909,709,1955,40.84,54
Indianapolis,-86.1477,39.7909,709,1956,38.32,54
Indianapolis,-86.1477,39.7909,709,1957,52.05,53.4
Indianapolis,-86.1477,39.7909,709,1958,41.68,51.1
Indianapolis,-86.1477,39.7909,709,1959,39.79,53.8
Indianapolis,-86.1477,39.7909,709,1960,33.35,51.7
Indianapolis,-86.1477,39.7909,709,1961,41.46,52.3
Indianapolis,-86.1477,39.7909,709,1962,37.63,51.9
Indianapolis,-86.1477,39.7909,709,1963,30.56,50.8
Indianapolis,-86.1477,39.7909,709,1964,37.61,53.3
Indianapolis,-86.1477,39.7909,709,1965,37.35,52.9
Indianapolis,-86.1477,39.7909,709,1966,34.8,51.6
Indianapolis,-86.1477,39.7909,709,1967,36.1,51.9
Indianapolis,-86.1477,39.7909,709,1968,39.87,51.8
Indianapolis,-86.1477,39.7909,709,1969,42.3,51
Indianapolis,-86.1477,39.7909,709,1970,34.97,52.1
Indianapolis,-86.1477,39.7909,709,1971,38.29,52.6
Indianapolis,-86.1477,39.7909,709,1972,41.75,51.4
Indianapolis,-86.1477,39.7909,709,1973,44.23,54.2
Indianapolis,-86.1477,39.7909,709,1974,42.62,52.4
Indianapolis,-86.1477,39.7909,709,1975,43.12,52.9
Indianapolis,-86.1477,39.7909,709,1976,31.17,50.9
Indianapolis,-86.1477,39.7909,709,1977,38.76,52.1
Indianapolis,-86.1477,39.7909,709,1978,41.12,50.2
Indianapolis,-86.1477,39.7909,709,1979,46.15,50.2
Indianapolis,-86.1477,39.7909,709,1980,34.87,51.7
Indianapolis,-86.1477,39.7909,709,1981,36.6,51.8
Indianapolis,-86.1477,39.7909,709,1982,40.35,52
Indianapolis,-86.1477,39.7909,709,1983,34.23,53.5
Indianapolis,-86.1477,39.7909,709,1984,40.78,52.6
Indianapolis,-86.1477,39.7909,709,1985,47.56,52.1
Indianapolis,-86.1477,39.7909,709,1986,44.47,53.5
Indianapolis,-86.1477,39.7909,709,1987,30.2,54.5
Indianapolis,-86.1477,39.7909,709,1988,33.31,52.6
Indianapolis,-86.1477,39.7909,709,1989,45.42,51
Indianapolis,-86.1477,39.7909,709,1990,53.27,54.2
Indianapolis,-86.1477,39.7909,709,1991,36.36,54.5
Indianapolis,-86.1477,39.7909,709,1992,42.92,52.2
Indianapolis,-86.1477,39.7909,709,1993,46.62,51.6
Indianapolis,-86.1477,39.7909,709,1994,31.44,52.4
Indianapolis,-86.1477,39.7909,709,1995,33.25,52.2
Indianapolis,-86.1477,39.7909,709,1996,47.43,50.8
Indianapolis,-86.1477,39.7909,709,1997,32.22,51.3
Indianapolis,-86.1477,39.7909,709,1998,41.59,55.7
Indianapolis,-86.1477,39.7909,709,1999,29.85,54.2
Indianapolis,-86.1477,39.7909,709,2000,38.98,52.4
Indianapolis,-86.1477,39.7909,709,2001,40.54,54.2
Indianapolis,-86.1477,39.7909,709,2002,40.82,54.1
Indianapolis,-86.1477,39.7909,709,2003,47.96,51.9
Indianapolis,-86.1477,39.7909,709,2004,39.62,53.1
Indianapolis,-86.1477,39.7909,709,2005,45.49,53.7
Indianapolis,-86.1477,39.7909,709,2006,53.23,54.1
Indianapolis,-86.1477,39.7909,709,2007,42.2,54.2
Indianapolis,-86.1477,39.7909,709,2008,53.52,51.9
Indianapolis,-86.1477,39.7909,709,2009,45.79,52.1
Indianapolis,-86.1477,39.7909,709,2010,39.67,53.4
Indianapolis,-86.1477,39.7909,709,2011,55.88,54.1
Indianapolis,-86.1477,39.7909,709,2012,38.19,56
Indianapolis,-86.1477,39.7909,709,2013,47.97,52.2
Indianapolis,-86.1477,39.7909,709,2014,45.13,50.5
Indianapolis,-86.1477,39.7909,709,2015,49.51,53.3
Indianapolis,-86.1477,39.7909,709,2016,48.22,55.2
Indianapolis,-86.1477,39.7909,709,2017,48.04,55.2
,,,,,,
"Des Moines, ",-93.6209,41.5909,823,1895,29.7,48.8
"Des Moines, ",-93.6209,41.5909,823,1896,39.7,50.1
"Des Moines, ",-93.6209,41.5909,823,1897,29.25,49.3
"Des Moines, ",-93.6209,41.5909,823,1898,30.98,49.2
"Des Moines, ",-93.6209,41.5909,823,1899,29.38,48.9
"Des Moines, ",-93.6209,41.5909,823,1900,37.51,50.7
"Des Moines, ",-93.6209,41.5909,823,1901,25.08,50.6
"Des Moines, ",-93.6209,41.5909,823,1902,45.97,49.2
"Des Moines, ",-93.6209,41.5909,823,1903,35.17,49
"Des Moines, ",-93.6209,41.5909,823,1904,29.89,48.4
"Des Moines, ",-93.6209,41.5909,823,1905,39.38,49
"Des Moines, ",-93.6209,41.5909,823,1906,29.53,50.2
"Des Moines, ",-93.6209,41.5909,823,1907,33.15,49.2
"Des Moines, ",-93.6209,41.5909,823,1908,35.62,51
"Des Moines, ",-93.6209,41.5909,823,1909,40,49.1
"Des Moines, ",-93.6209,41.5909,823,1910,19.58,50.4
"Des Moines, ",-93.6209,41.5909,823,1911,30.99,51.4
"Des Moines, ",-93.6209,41.5909,823,1912,31.4,47.6
"Des Moines, ",-93.6209,41.5909,823,1913,29.67,51.4
"Des Moines, ",-93.6209,41.5909,823,1914,31.85,50.9
"Des Moines, ",-93.6209,41.5909,823,1915,40.82,49.3
"Des Moines, ",-93.6209,41.5909,823,1916,26.85,49.2
"Des Moines, ",-93.6209,41.5909,823,1917,28.71,46.8
"Des Moines, ",-93.6209,41.5909,823,1918,29.77,51.1
"Des Moines, ",-93.6209,41.5909,823,1919,41.27,50
"Des Moines, ",-93.6209,41.5909,823,1920,31.72,49.7
"Des Moines, ",-93.6209,41.5909,823,1921,32.35,53.9
"Des Moines, ",-93.6209,41.5909,823,1922,34.08,51.7
"Des Moines, ",-93.6209,41.5909,823,1923,29.09,50.6
"Des Moines, ",-93.6209,41.5909,823,1924,31.08,47.9
"Des Moines, ",-93.6209,41.5909,823,1925,26.67,50.4
"Des Moines, ",-93.6209,41.5909,823,1926,33.11,50.1
"Des Moines, ",-93.6209,41.5909,823,1927,27.21,50.7
"Des Moines, ",-93.6209,41.5909,823,1928,35.5,50.9
"Des Moines, ",-93.6209,41.5909,823,1929,29.67,47.9
"Des Moines, ",-93.6209,41.5909,823,1930,23.94,52
"Des Moines, ",-93.6209,41.5909,823,1931,39.69,54.5
"Des Moines, ",-93.6209,41.5909,823,1932,32.43,49.8
"Des Moines, ",-93.6209,41.5909,823,1933,21.54,52.5
"Des Moines, ",-93.6209,41.5909,823,1934,24.64,53.3
"Des Moines, ",-93.6209,41.5909,823,1935,38.79,49.8
"Des Moines, ",-93.6209,41.5909,823,1936,26.67,50.2
"Des Moines, ",-93.6209,41.5909,823,1937,26.03,49.1
"Des Moines, ",-93.6209,41.5909,823,1938,32.19,53
"Des Moines, ",-93.6209,41.5909,823,1939,26.5,52.8
"Des Moines, ",-93.6209,41.5909,823,1940,30.35,49.1
"Des Moines, ",-93.6209,41.5909,823,1941,39.21,52.4
"Des Moines, ",-93.6209,41.5909,823,1942,34.3,50.3
"Des Moines, ",-93.6209,41.5909,823,1943,33.25,49.3
"Des Moines, ",-93.6209,41.5909,823,1944,39.8,50.9
"Des Moines, ",-93.6209,41.5909,823,1945,34.69,49.4
"Des Moines, ",-93.6209,41.5909,823,1946,35.91,52.2
"Des Moines, ",-93.6209,41.5909,823,1947,39.66,50.4
"Des Moines, ",-93.6209,41.5909,823,1948,28.13,50.9
"Des Moines, ",-93.6209,41.5909,823,1949,26.4,51
"Des Moines, ",-93.6209,41.5909,823,1950,24.87,48.1
"Des Moines, ",-93.6209,41.5909,823,1951,40.32,47.3
"Des Moines, ",-93.6209,41.5909,823,1952,32.86,50.7
"Des Moines, ",-93.6209,41.5909,823,1953,23.07,52.3
"Des Moines, ",-93.6209,41.5909,823,1954,35.57,52.6
"Des Moines, ",-93.6209,41.5909,823,1955,22.91,51.1
"Des Moines, ",-93.6209,41.5909,823,1956,21.75,51.5
"Des Moines, ",-93.6209,41.5909,823,1957,29.43,50.5
"Des Moines, ",-93.6209,41.5909,823,1958,28.84,49.8
"Des Moines, ",-93.6209,41.5909,823,1959,38,49.9
"Des Moines, ",-93.6209,41.5909,823,1960,35.83,48.9
"Des Moines, ",-93.6209,41.5909,823,1961,40.64,49.6
"Des Moines, ",-93.6209,41.5909,823,1962,27.8,49.3
"Des Moines, ",-93.6209,41.5909,823,1963,29.26,50.6
"Des Moines, ",-93.6209,41.5909,823,1964,31.07,51.3
"Des Moines, ",-93.6209,41.5909,823,1965,37.32,49.7
"Des Moines, ",-93.6209,41.5909,823,1966,24.36,49.4
"Des Moines, ",-93.6209,41.5909,823,1967,27.86,49.7
"Des Moines, ",-93.6209,41.5909,823,1968,29.92,50.3
"Des Moines, ",-93.6209,41.5909,823,1969,35.2,49
"Des Moines, ",-93.6209,41.5909,823,1970,31.86,50
"Des Moines, ",-93.6209,41.5909,823,1971,26.91,50.3
"Des Moines, ",-93.6209,41.5909,823,1972,36.1,48.1
"Des Moines, ",-93.6209,41.5909,823,1973,45.03,51.3
"Des Moines, ",-93.6209,41.5909,823,1974,36.05,49.8
"Des Moines, ",-93.6209,41.5909,823,1975,29.3,49.9
"Des Moines, ",-93.6209,41.5909,823,1976,27.91,49.7
"Des Moines, ",-93.6209,41.5909,823,1977,37.04,51.1
"Des Moines, ",-93.6209,41.5909,823,1978,34.44,47.9
"Des Moines, ",-93.6209,41.5909,823,1979,32.38,47.6
"Des Moines, ",-93.6209,41.5909,823,1980,25.65,50.3
"Des Moines, ",-93.6209,41.5909,823,1981,26.21,51.6
"Des Moines, ",-93.6209,41.5909,823,1982,45.23,48.4
"Des Moines, ",-93.6209,41.5909,823,1983,43.04,50.4
"Des Moines, ",-93.6209,41.5909,823,1984,40.25,50
"Des Moines, ",-93.6209,41.5909,823,1985,26.28,48.1
"Des Moines, ",-93.6209,41.5909,823,1986,43.87,51
"Des Moines, ",-93.6209,41.5909,823,1987,34.71,53.2
"Des Moines, ",-93.6209,41.5909,823,1988,17.23,51.2
"Des Moines, ",-93.6209,41.5909,823,1989,26.42,48.6
"Des Moines, ",-93.6209,41.5909,823,1990,42.36,51.4
"Des Moines, ",-93.6209,41.5909,823,1991,37.05,50.8
"Des Moines, ",-93.6209,41.5909,823,1992,33.66,50.2
"Des Moines, ",-93.6209,41.5909,823,1993,52.51,47.7
"Des Moines, ",-93.6209,41.5909,823,1994,26.37,49.6
"Des Moines, ",-93.6209,41.5909,823,1995,31.6,49.2
"Des Moines, ",-93.6209,41.5909,823,1996,32.82,46.9
"Des Moines, ",-93.6209,41.5909,823,1997,28.81,48.9
"Des Moines, ",-93.6209,41.5909,823,1998,36.58,52.3
"Des Moines, ",-93.6209,41.5909,823,1999,30.77,51.3
"Des Moines, ",-93.6209,41.5909,823,2000,24.79,50.7
"Des Moines, ",-93.6209,41.5909,823,2001,31.56,50.8
"Des Moines, ",-93.6209,41.5909,823,2002,25.74,50.9
"Des Moines, ",-93.6209,41.5909,823,2003,33.1,49.9
"Des Moines, ",-93.6209,41.5909,823,2004,32.06,50.1
"Des Moines, ",-93.6209,41.5909,823,2005,25.65,51.6
"Des Moines, ",-93.6209,41.5909,823,2006,28.17,52.5
"Des Moines, ",-93.6209,41.5909,823,2007,38.32,50.8
"Des Moines, ",-93.6209,41.5909,823,2008,45.44,47.8
"Des Moines, ",-93.6209,41.5909,823,2009,36.5,49.2
"Des Moines, ",-93.6209,41.5909,823,2010,49.76,50.5
"Des Moines, ",-93.6209,41.5909,823,2011,30.69,51
"Des Moines, ",-93.6209,41.5909,823,2012,24.03,54.7
"Des Moines, ",-93.6209,41.5909,823,2013,33.21,49.3
"Des Moines, ",-93.6209,41.5909,823,2014,36.95,48.2
"Des Moines, ",-93.6209,41.5909,823,2015,42.32,51.8
"Des Moines, ",-93.6209,41.5909,823,2016,30.68,53.6
"Des Moines, ",-93.6209,41.5909,823,2017,28.09,53
,,,,,,
"Topeka, Kans",-95.69,39.04,942,1895,35.45,53.9
"Topeka, Kans",-95.69,39.04,942,1896,37,55.9
"Topeka, Kans",-95.69,39.04,942,1897,27.95,55.3
"Topeka, Kans",-95.69,39.04,942,1898,42.79,54.3
"Topeka, Kans",-95.69,39.04,942,1899,31.73,54.1
"Topeka, Kans",-95.69,39.04,942,1900,37.55,55.5
"Topeka, Kans",-95.69,39.04,942,1901,23.91,55.5
"Topeka, Kans",-95.69,39.04,942,1902,44.87,53.9
"Topeka, Kans",-95.69,39.04,942,1903,41.24,53.3
"Topeka, Kans",-95.69,39.04,942,1904,39.51,53.5
"Topeka, Kans",-95.69,39.04,942,1905,37.61,53.8
"Topeka, Kans",-95.69,39.04,942,1906,29.63,54.6
"Topeka, Kans",-95.69,39.04,942,1907,30.18,54.7
"Topeka, Kans",-95.69,39.04,942,1908,41.57,55.7
"Topeka, Kans",-95.69,39.04,942,1909,41.39,54.3
"Topeka, Kans",-95.69,39.04,942,1910,31.68,55.1
"Topeka, Kans",-95.69,39.04,942,1911,28.72,56.6
"Topeka, Kans",-95.69,39.04,942,1912,30.81,53.1
"Topeka, Kans",-95.69,39.04,942,1913,31.23,56.2
"Topeka, Kans",-95.69,39.04,942,1914,30.04,55.9
"Topeka, Kans",-95.69,39.04,942,1915,46.57,54.2
"Topeka, Kans",-95.69,39.04,942,1916,31.92,54.4
"Topeka, Kans",-95.69,39.04,942,1917,25.65,52.8
"Topeka, Kans",-95.69,39.04,942,1918,32.51,55.8
"Topeka, Kans",-95.69,39.04,942,1919,27.58,54.9
"Topeka, Kans",-95.69,39.04,942,1920,33.53,54.6
"Topeka, Kans",-95.69,39.04,942,1921,35.57,58.2
"Topeka, Kans",-95.69,39.04,942,1922,37.98,56.2
"Topeka, Kans",-95.69,39.04,942,1923,31.61,55.4
"Topeka, Kans",-95.69,39.04,942,1924,30.83,53.2
"Topeka, Kans",-95.69,39.04,942,1925,30.46,55.5
"Topeka, Kans",-95.69,39.04,942,1926,32.57,55.3
"Topeka, Kans",-95.69,39.04,942,1927,42.75,55.1
"Topeka, Kans",-95.69,39.04,942,1928,36.07,55.9
"Topeka, Kans",-95.69,39.04,942,1929,34.02,53.6
"Topeka, Kans",-95.69,39.04,942,1930,30.77,56.4
"Topeka, Kans",-95.69,39.04,942,1931,37.38,58.4
"Topeka, Kans",-95.69,39.04,942,1932,29.74,55
"Topeka, Kans",-95.69,39.04,942,1933,24.52,57.9
"Topeka, Kans",-95.69,39.04,942,1934,26.01,58.8
"Topeka, Kans",-95.69,39.04,942,1935,37.36,55.9
"Topeka, Kans",-95.69,39.04,942,1936,23.27,56.4
"Topeka, Kans",-95.69,39.04,942,1937,22.19,54.6
"Topeka, Kans",-95.69,39.04,942,1938,31.68,58.2
"Topeka, Kans",-95.69,39.04,942,1939,25.31,58.1
"Topeka, Kans",-95.69,39.04,942,1940,30.23,54.2
"Topeka, Kans",-95.69,39.04,942,1941,43.8,57
"Topeka, Kans",-95.69,39.04,942,1942,40.17,55.4
"Topeka, Kans",-95.69,39.04,942,1943,33.21,55
"Topeka, Kans",-95.69,39.04,942,1944,45.53,55.6
"Topeka, Kans",-95.69,39.04,942,1945,41.49,54.7
"Topeka, Kans",-95.69,39.04,942,1946,33.81,58.3
"Topeka, Kans",-95.69,39.04,942,1947,35.47,55.6
"Topeka, Kans",-95.69,39.04,942,1948,32.74,54.4
"Topeka, Kans",-95.69,39.04,942,1949,42.18,54.8
"Topeka, Kans",-95.69,39.04,942,1950,34.82,53.4
"Topeka, Kans",-95.69,39.04,942,1951,52.79,52.6
"Topeka, Kans",-95.69,39.04,942,1952,23.99,55.9
"Topeka, Kans",-95.69,39.04,942,1953,23.1,57.5
"Topeka, Kans",-95.69,39.04,942,1954,29.2,58.1
"Topeka, Kans",-95.69,39.04,942,1955,26.38,55.5
"Topeka, Kans",-95.69,39.04,942,1956,24.91,56.7
"Topeka, Kans",-95.69,39.04,942,1957,39.22,54.8
"Topeka, Kans",-95.69,39.04,942,1958,40.55,53.9
"Topeka, Kans",-95.69,39.04,942,1959,32.78,54.1
"Topeka, Kans",-95.69,39.04,942,1960,30.31,53.1
"Topeka, Kans",-95.69,39.04,942,1961,44.96,52.9
"Topeka, Kans",-95.69,39.04,942,1962,33.57,54.2
"Topeka, Kans",-95.69,39.04,942,1963,21.51,55.8
"Topeka, Kans",-95.69,39.04,942,1964,35.65,55.3
"Topeka, Kans",-95.69,39.04,942,1965,41.12,55.2
"Topeka, Kans",-95.69,39.04,942,1966,20.56,54.2
"Topeka, Kans",-95.69,39.04,942,1967,46.44,53.9
"Topeka, Kans",-95.69,39.04,942,1968,39.91,53.7
"Topeka, Kans",-95.69,39.04,942,1969,37.39,53.4
"Topeka, Kans",-95.69,39.04,942,1970,33.92,54.5
"Topeka, Kans",-95.69,39.04,942,1971,30.36,54.5
"Topeka, Kans",-95.69,39.04,942,1972,34.12,53.4
"Topeka, Kans",-95.69,39.04,942,1973,56.88,55
"Topeka, Kans",-95.69,39.04,942,1974,30.83,54.6
"Topeka, Kans",-95.69,39.04,942,1975,31.12,54.7
"Topeka, Kans",-95.69,39.04,942,1976,21.77,54.2
"Topeka, Kans",-95.69,39.04,942,1977,47.55,55.3
"Topeka, Kans",-95.69,39.04,942,1978,30.94,52.5
"Topeka, Kans",-95.69,39.04,942,1979,32.71,51.7
"Topeka, Kans",-95.69,39.04,942,1980,30,55.3
"Topeka, Kans",-95.69,39.04,942,1981,40.57,55.6
"Topeka, Kans",-95.69,39.04,942,1982,39.56,53
"Topeka, Kans",-95.69,39.04,942,1983,35.69,54.2
"Topeka, Kans",-95.69,39.04,942,1984,37.35,54.5
"Topeka, Kans",-95.69,39.04,942,1985,46.02,52.4
"Topeka, Kans",-95.69,39.04,942,1986,41.37,56.2
"Topeka, Kans",-95.69,39.04,942,1987,36.68,56.7
"Topeka, Kans",-95.69,39.04,942,1988,18,55.3
"Topeka, Kans",-95.69,39.04,942,1989,29.57,53.2
"Topeka, Kans",-95.69,39.04,942,1990,35.18,56.2
"Topeka, Kans",-95.69,39.04,942,1991,29.16,56.7
"Topeka, Kans",-95.69,39.04,942,1992,41.15,54.9
"Topeka, Kans",-95.69,39.04,942,1993,46.91,52.7
"Topeka, Kans",-95.69,39.04,942,1994,24.61,55
"Topeka, Kans",-95.69,39.04,942,1995,38.05,54.3
"Topeka, Kans",-95.69,39.04,942,1996,39.77,52.9
"Topeka, Kans",-95.69,39.04,942,1997,33.84,53.9
"Topeka, Kans",-95.69,39.04,942,1998,43.97,56.8
"Topeka, Kans",-95.69,39.04,942,1999,38.58,56.2
"Topeka, Kans",-95.69,39.04,942,2000,28.08,55.9
"Topeka, Kans",-95.69,39.04,942,2001,40.19,56.1
"Topeka, Kans",-95.69,39.04,942,2002,29.07,55.7
"Topeka, Kans",-95.69,39.04,942,2003,30.34,55
"Topeka, Kans",-95.69,39.04,942,2004,41.95,54.8
"Topeka, Kans",-95.69,39.04,942,2005,48.84,55.7
"Topeka, Kans",-95.69,39.04,942,2006,32.57,57
"Topeka, Kans",-95.69,39.04,942,2007,42.6,55.6
"Topeka, Kans",-95.69,39.04,942,2008,40.92,52.8
"Topeka, Kans",-95.69,39.04,942,2009,44.89,53.5
"Topeka, Kans",-95.69,39.04,942,2010,38.32,55.2
"Topeka, Kans",-95.69,39.04,942,2011,34.82,55.3
"Topeka, Kans",-95.69,39.04,942,2012,25.39,59
"Topeka, Kans",-95.69,39.04,942,2013,34.84,53.6
"Topeka, Kans",-95.69,39.04,942,2014,33.16,53.6
"Topeka, Kans",-95.69,39.04,942,2015,49.12,56.3
"Topeka, Kans",-95.69,39.04,942,2016,42.29,57.7
"Topeka, Kans",-95.69,39.04,942,2017,38.03,56.8
,,,,,,
"Frankfort, K",-84.8631,38.1973,584,1895,35.52,54.1
"Frankfort, K",-84.8631,38.1973,584,1896,41.59,56.1
"Frankfort, K",-84.8631,38.1973,584,1897,45.2,55.9
"Frankfort, K",-84.8631,38.1973,584,1898,53.86,55.8
"Frankfort, K",-84.8631,38.1973,584,1899,40.71,55.7
"Frankfort, K",-84.8631,38.1973,584,1900,38.69,57.1
"Frankfort, K",-84.8631,38.1973,584,1901,29.57,54.5
"Frankfort, K",-84.8631,38.1973,584,1902,42.32,54.9
"Frankfort, K",-84.8631,38.1973,584,1903,38.16,54.7
"Frankfort, K",-84.8631,38.1973,584,1904,32.63,54.4
"Frankfort, K",-84.8631,38.1973,584,1905,45.39,55
"Frankfort, K",-84.8631,38.1973,584,1906,49.21,55.8
"Frankfort, K",-84.8631,38.1973,584,1907,48.57,54.9
"Frankfort, K",-84.8631,38.1973,584,1908,38.55,56.5
"Frankfort, K",-84.8631,38.1973,584,1909,49.34,55.7
"Frankfort, K",-84.8631,38.1973,584,1910,46.89,54.2
"Frankfort, K",-84.8631,38.1973,584,1911,45.55,57.2
"Frankfort, K",-84.8631,38.1973,584,1912,46.99,54.3
"Frankfort, K",-84.8631,38.1973,584,1913,46.91,57.5
"Frankfort, K",-84.8631,38.1973,584,1914,39.21,55.2
"Frankfort, K",-84.8631,38.1973,584,1915,49.55,56.7
"Frankfort, K",-84.8631,38.1973,584,1916,45.15,55.8
"Frankfort, K",-84.8631,38.1973,584,1917,43.63,52.5
"Frankfort, K",-84.8631,38.1973,584,1918,38,56.1
"Frankfort, K",-84.8631,38.1973,584,1919,49.78,57.3
"Frankfort, K",-84.8631,38.1973,584,1920,43.74,55
"Frankfort, K",-84.8631,38.1973,584,1921,48.12,59.3
"Frankfort, K",-84.8631,38.1973,584,1922,38.34,57.9
"Frankfort, K",-84.8631,38.1973,584,1923,45.54,56.6
"Frankfort, K",-84.8631,38.1973,584,1924,39.69,54.3
"Frankfort, K",-84.8631,38.1973,584,1925,39.13,56.7
"Frankfort, K",-84.8631,38.1973,584,1926,45.77,55.4
"Frankfort, K",-84.8631,38.1973,584,1927,50.67,57.2
